K,Average User Time (s),Average Memory (KB),Passes
1,1.17,13180.0,2
2,0.0,15924.0,1
3,0.0,15920.0,1
4,0.0,15812.0,1
5,0.0,15788.0,1
6,0.01,15944.0,1
7,0.01,15916.0,1
8,0.01,15836.0,1
9,0.0,15856.0,1
10,0.01,15920.0,1
