N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3181.64,1.0,0.0
20,0.0,3186.24,2.0,20.0
30,0.0,3179.6,2.0,30.0
40,0.0,3182.96,2.0,40.0
50,0.0,3185.56,2.0,50.0
60,0.0,3182.04,2.0,60.0
70,0.0,3181.24,2.0,70.0
80,0.0,3182.4,2.0,80.0
90,0.0,3180.12,2.0,90.0
100,0.0,3186.48,2.0,100.0
200,0.010000000000000007,3179.4,2.0,200.0
300,0.030099999999999953,3183.6,2.0,300.0
400,0.058499999999999906,3181.88,2.0,400.0
500,0.0901999999999999,3181.12,2.0,500.0
600,0.1364000000000002,3182.48,2.0,600.0
700,0.187,3180.24,2.0,700.0
800,0.29569999999999963,3183.6,2.0,800.0
900,0.3488000000000002,3177.44,2.0,900.0
1000,0.3907000000000002,3187.12,2.0,1000.0
1200,0.5813999999999999,3179.64,2.0,1200.0
1400,0.8071999999999998,3180.36,2.0,1400.0
1600,1.0581999999999996,3179.48,2.0,1600.0
1800,1.3521999999999996,4185.56,2.0,1800.0
2000,1.6926999999999992,4011.16,2.0,2000.0
2500,2.6688999999999976,4174.08,2.0,2500.0
3000,3.9321000000000015,4208.8,2.0,3000.0
3500,5.451700000000001,4209.08,2.0,3500.0
4000,7.3469000000000015,4999.88,2.0,4000.0
4500,9.317500000000004,4884.52,2.0,4500.0
5000,11.429300000000003,5081.08,2.0,5000.0
6000,16.9701,5955.0,2.0,6000.0
7000,23.6297,6208.04,2.0,7000.0
8000,32.515699999999995,6505.36,2.0,8000.0
9000,40.506,6947.32,2.0,9000.0
10000,51.645400000000016,7433.64,2.0,10000.0
