K,Time (s),Memory (KB),Passes
1,0.0,3764.0,4
2,0.0,3744.0,4
3,0.0,3756.0,1
4,0.0,3640.0,1
5,0.0,3656.0,1
6,0.0,3620.0,1
7,0.0,3672.0,1
8,0.0,3752.0,1
9,0.0,3636.0,1
10,0.0,3820.0,1
