K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,1936.3023,17536.0,156.21
2,262.2985,8260.0,20.97
3,116.5475,14080.0,9.12
4,83.27770000000001,10284.0,6.64
5,68.234,11332.0,5.57
6,60.9024,12368.0,4.98
7,56.3583,13348.0,4.52
8,50.326,14420.0,4.01
9,50.3245,15396.0,4.0
10,49.921099999999996,15396.0,3.99
12,46.7632,17496.0,3.85
14,41.2846,19492.0,3.3
16,37.3643,22584.0,3.02
18,36.900999999999996,23660.0,3.0
20,37.5916,25712.0,3.0
25,38.179899999999996,29756.0,3.0
30,37.662800000000004,34912.0,2.99
35,37.1069,38984.0,2.99
40,36.5551,44088.0,2.89
45,34.5764,49188.0,2.79
50,31.737800000000004,53344.0,2.49
60,26.453000000000003,63520.0,2.07
70,24.7605,71716.0,2.0
80,25.255399999999998,81988.0,2.0
90,25.5287,91252.0,2.0
100,25.3908,99444.0,2.0
150,25.8939,147576.0,2.0
200,26.9948,193572.0,2.0
250,26.5598,240676.0,2.0
300,28.0198,288832.0,2.0
400,28.293000000000003,381988.0,2.0
500,29.254499999999997,475192.0,2.0
750,32.4289,710692.0,2.0
1000,34.7919,944616.0,2.0
1500,39.5142,1413368.0,1.96
2000,43.251400000000004,1882148.0,1.85
2500,46.6134,2351140.0,1.69
3000,50.9988,2817060.0,1.55
4000,58.9974,3758972.0,1.17
5000,13.3912,1360796.0,1.0
7500,13.2771,1361676.0,1.0
10000,13.2742,1360088.0,1.0
