K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,1904.8785,6180.0,154.02
2,256.1512,7724.0,20.8
3,115.5185,10172.0,9.36
4,88.4217,11280.0,7.13
5,76.3251,12604.0,6.2
6,72.3449,13348.0,5.87
7,65.3922,13344.0,5.28
8,63.1664,14848.0,5.01
9,60.9687,15320.0,5.0
10,61.4921,16420.0,4.95
12,58.0145,18952.0,4.62
14,53.2333,19540.0,4.24
16,50.1836,22596.0,4.02
18,52.001599999999996,23588.0,4.0
20,49.549499999999995,26696.0,4.0
25,49.84439999999999,29732.0,4.0
30,49.356899999999996,35088.0,3.98
35,49.1458,39972.0,3.94
40,48.1784,45092.0,3.88
45,46.2075,49188.0,3.69
50,43.6527,53948.0,3.51
60,38.7186,63524.0,3.07
70,38.1828,72512.0,3.0
80,38.35,83216.0,3.0
90,38.684400000000004,91756.0,3.0
100,38.2418,101280.0,3.0
150,38.6546,148516.0,3.0
200,39.060900000000004,194596.0,3.0
250,41.0492,241340.0,3.0
300,40.2004,287860.0,3.0
400,41.34310000000001,380964.0,3.0
500,41.9953,476512.0,3.0
750,44.3244,711228.0,3.0
1000,47.150200000000005,944748.0,3.0
1500,51.2943,1414192.0,2.96
2000,55.9616,1881796.0,2.91
2500,60.901,2351152.0,2.75
3000,67.0934,2819316.0,2.58
4000,74.27590000000001,3753136.0,2.22
5000,83.1628,4695152.0,2.0
7500,94.2175,4695408.0,2.0
10000,89.10870000000001,4694792.0,2.0
