K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,1551.505,6212.0,122.18
2,113.0575,31540.0,8.97
3,80.9268,10120.0,6.38
4,66.1699,11156.0,5.36
5,60.140699999999995,12168.0,4.96
6,54.705200000000005,13208.0,4.44
7,50.7243,14244.0,4.0
8,50.8666,21372.0,4.0
9,48.9313,15304.0,3.98
10,48.857299999999995,16420.0,3.9
12,43.9725,18336.0,3.57
14,36.8883,20360.0,3.03
16,36.8504,22444.0,3.0
18,37.4119,24432.0,3.0
20,37.9287,26548.0,3.0
25,37.037,30784.0,3.0
30,37.7316,35700.0,2.99
35,36.1419,39840.0,2.89
40,36.1915,44960.0,2.85
45,33.619,49052.0,2.72
50,32.5941,54236.0,2.56
60,26.9408,63544.0,2.09
70,25.8048,72636.0,2.0
80,25.0121,81956.0,2.0
90,25.781,91988.0,2.0
100,25.866500000000002,101388.0,2.0
150,25.8633,148468.0,2.0
200,26.307199999999998,194544.0,2.0
250,26.851100000000002,241564.0,2.0
300,27.7178,288712.0,2.0
400,28.375,381852.0,2.0
500,29.766,476196.0,2.0
750,31.9319,710556.0,2.0
1000,34.5422,945124.0,2.0
1500,39.963,1413972.0,1.96
2000,43.3254,1882148.0,1.85
2500,47.7218,2351176.0,1.69
3000,54.8694,2820152.0,1.55
4000,67.2826,3758000.0,1.17
5000,13.566500000000001,1362500.0,1.0
7500,13.318599999999998,1361164.0,1.0
10000,13.3122,1359928.0,1.0
