K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3700.0,1
2,0.0,3697.6,1
3,0.0,3708.8,1
4,0.0,3722.4,1
5,0.0,3664.0,1
6,0.0,3676.8,1
7,0.0,3672.8,1
8,0.0,3740.8,1
9,0.0,3668.0,1
10,0.0,3628.0,1
