K,Iteration,User Time (s),Memory (KB),Passes
5,1,34.54,108308.0,2
5,2,33.13,108356.0,2
5,3,31.94,108204.0,2
5,4,33.67,108312.0,2
5,5,35.28,108204.0,2
5,6,35.9,108356.0,2
5,7,31.29,108284.0,2
5,8,33.88,108236.0,2
5,9,33.91,108324.0,2
5,10,33.92,108380.0,2
5,11,32.51,108316.0,2
5,12,30.38,108360.0,2
5,13,33.98,108384.0,2
5,14,32.94,108216.0,2
5,15,33.58,108352.0,2
5,16,33.1,108308.0,2
5,17,31.14,108212.0,2
5,18,31.97,108336.0,2
5,19,33.2,108300.0,2
5,20,32.71,108276.0,2
5,21,31.85,108280.0,2
5,22,34.64,108356.0,2
5,23,33.66,108384.0,2
5,24,31.86,108304.0,2
5,25,32.53,108336.0,2
5,26,32.48,108296.0,2
5,27,35.15,108384.0,2
5,28,33.21,108252.0,2
5,29,33.26,108356.0,2
5,30,32.63,108200.0,2
5,31,34.17,108376.0,2
5,32,32.77,108284.0,2
5,33,34.98,108240.0,2
5,34,33.83,108204.0,2
5,35,35.02,108376.0,2
5,36,31.45,108364.0,2
5,37,36.56,108280.0,2
5,38,34.86,108376.0,2
5,39,35.0,108304.0,2
5,40,45.86,108356.0,2
5,41,55.7,108368.0,2
5,42,55.18,108236.0,2
5,43,53.57,108216.0,2
5,44,54.95,108240.0,2
5,45,53.44,108368.0,2
5,46,49.18,108348.0,2
5,47,26.05,108216.0,2
5,48,36.79,108308.0,2
5,49,31.16,108252.0,2
5,50,33.29,108252.0,2
