K,Iteration,User Time (s),Memory (KB),Passes
9,1,38.41,124128.0,1
9,2,37.15,124132.0,1
9,3,36.22,124128.0,1
9,4,38.86,124216.0,1
9,5,40.34,124216.0,1
9,6,39.87,124012.0,1
9,7,39.95,124176.0,1
9,8,39.54,124092.0,1
9,9,22.81,124220.0,1
9,10,38.36,124152.0,1
9,11,37.7,124092.0,1
9,12,23.32,124088.0,1
9,13,38.99,124096.0,1
9,14,25.65,124088.0,1
9,15,37.91,124184.0,1
9,16,24.98,124152.0,1
9,17,37.23,124116.0,1
9,18,36.23,124096.0,1
9,19,37.22,124152.0,1
9,20,35.87,124136.0,1
9,21,36.83,124208.0,1
9,22,36.69,124144.0,1
9,23,36.61,124056.0,1
9,24,35.8,124196.0,1
9,25,36.36,124044.0,1
9,26,35.84,124040.0,1
9,27,35.7,124044.0,1
9,28,35.55,124040.0,1
9,29,36.75,124232.0,1
9,30,38.46,124220.0,1
9,31,36.66,124148.0,1
9,32,36.46,124204.0,1
9,33,38.07,124096.0,1
9,34,42.67,124076.0,1
9,35,43.04,124228.0,1
9,36,43.44,124228.0,1
9,37,37.8,124088.0,1
9,38,36.72,124220.0,1
9,39,36.14,124232.0,1
9,40,36.26,124072.0,1
9,41,36.44,124204.0,1
9,42,37.82,124128.0,1
9,43,35.54,124220.0,1
9,44,35.83,124224.0,1
9,45,36.07,124056.0,1
9,46,35.81,124140.0,1
9,47,36.44,124052.0,1
9,48,35.72,124124.0,1
9,49,35.81,124220.0,1
9,50,36.35,124056.0,1
