K,Iteration,User Time (s),Memory (KB),Passes
4,1,25.81,96392.0,2
4,2,27.39,96420.0,2
4,3,24.64,96492.0,2
4,4,26.63,96412.0,2
4,5,28.25,96512.0,2
4,6,26.46,96372.0,2
4,7,26.79,96488.0,2
4,8,28.0,96488.0,2
4,9,25.24,96428.0,2
4,10,26.63,96420.0,2
4,11,27.89,96412.0,2
4,12,26.58,96480.0,2
4,13,27.59,96428.0,2
4,14,26.9,96356.0,2
4,15,25.96,96392.0,2
4,16,26.14,96424.0,2
4,17,26.7,96372.0,2
4,18,25.12,96488.0,2
4,19,26.96,96404.0,2
4,20,27.53,96376.0,2
4,21,27.7,96508.0,2
4,22,27.37,96352.0,2
4,23,25.71,96332.0,2
4,24,26.18,96504.0,2
4,25,27.75,96392.0,2
4,26,26.11,96500.0,2
4,27,27.73,96372.0,2
4,28,27.68,96372.0,2
4,29,25.61,96476.0,2
4,30,30.91,96484.0,2
4,31,28.71,96340.0,2
4,32,26.52,96412.0,2
4,33,28.83,96372.0,2
4,34,27.1,96372.0,2
4,35,26.84,96372.0,2
4,36,27.57,96396.0,2
4,37,30.84,96332.0,2
4,38,27.95,96388.0,2
4,39,27.06,96368.0,2
4,40,27.85,96372.0,2
4,41,27.15,96392.0,2
4,42,28.17,96488.0,2
4,43,25.66,96416.0,2
4,44,27.26,96392.0,2
4,45,26.94,96484.0,2
4,46,25.89,96472.0,2
4,47,26.85,96512.0,2
4,48,26.61,96424.0,2
4,49,25.09,96392.0,2
4,50,26.22,96332.0,2
