K,Iteration,User Time (s),Memory (KB),Passes
6,1,39.62,119736.0,2
6,2,39.88,119600.0,2
6,3,40.35,119744.0,2
6,4,35.66,119624.0,2
6,5,37.61,119588.0,2
6,6,33.1,119664.0,2
6,7,34.65,119564.0,2
6,8,33.39,119604.0,2
6,9,35.91,119604.0,2
6,10,68.84,119588.0,2
6,11,69.76,119556.0,2
6,12,73.92,119600.0,2
6,13,72.83,119600.0,2
6,14,69.34,119656.0,2
6,15,68.62,119652.0,2
6,16,68.5,119608.0,2
6,17,67.89,119628.0,2
6,18,69.67,119692.0,2
6,19,68.78,119712.0,2
6,20,68.01,119552.0,2
6,21,86.0,119568.0,2
6,22,79.14,119688.0,2
6,23,84.31,119604.0,2
6,24,73.55,119744.0,2
6,25,69.07,119572.0,2
6,26,71.77,119652.0,2
6,27,72.95,119648.0,2
6,28,75.95,119648.0,2
6,29,72.58,119648.0,2
6,30,70.92,119716.0,2
6,31,68.18,119704.0,2
6,32,68.71,119552.0,2
6,33,73.07,119608.0,2
6,34,74.1,119692.0,2
6,35,68.19,119636.0,2
6,36,68.28,119520.0,2
6,37,68.17,119720.0,2
6,38,70.43,119588.0,2
6,39,66.94,119740.0,2
6,40,74.67,119732.0,2
6,41,75.97,119704.0,2
6,42,78.42,119584.0,2
6,43,76.23,119544.0,2
6,44,74.15,119704.0,2
6,45,71.3,119692.0,2
6,46,71.44,119644.0,2
6,47,74.56,119568.0,2
6,48,72.08,119704.0,2
6,49,70.54,119584.0,2
6,50,72.15,119740.0,2
