K,Iteration,User Time (s),Memory (KB),Passes
3,1,26.64,84352.0,2
3,2,20.49,84272.0,2
3,3,21.31,84352.0,2
3,4,20.63,84316.0,2
3,5,22.22,84276.0,2
3,6,21.59,84260.0,2
3,7,22.05,84176.0,2
3,8,21.8,84312.0,2
3,9,21.64,84328.0,2
3,10,20.35,84232.0,2
3,11,22.23,84284.0,2
3,12,24.76,84168.0,2
3,13,22.29,84344.0,2
3,14,23.18,84212.0,2
3,15,20.75,84228.0,2
3,16,26.75,84228.0,2
3,17,22.02,84352.0,2
3,18,33.08,84348.0,2
3,19,22.07,84268.0,2
3,20,21.69,84180.0,2
3,21,21.11,84248.0,2
3,22,24.45,84180.0,2
3,23,22.13,84344.0,2
3,24,22.02,84192.0,2
3,25,22.48,84208.0,2
3,26,22.47,84212.0,2
3,27,21.5,84192.0,2
3,28,20.8,84212.0,2
3,29,20.27,84360.0,2
3,30,23.09,84336.0,2
3,31,21.01,84224.0,2
3,32,21.39,84224.0,2
3,33,19.19,84224.0,2
3,34,21.54,84224.0,2
3,35,19.53,84368.0,2
3,36,22.52,84292.0,2
3,37,20.11,84340.0,2
3,38,22.14,84276.0,2
3,39,20.19,84244.0,2
3,40,22.17,84276.0,2
3,41,19.99,84280.0,2
3,42,21.96,84212.0,2
3,43,22.16,84364.0,2
3,44,24.3,84328.0,2
3,45,21.75,84248.0,2
3,46,20.71,84256.0,2
3,47,21.88,84360.0,2
3,48,20.26,84356.0,2
3,49,19.26,84196.0,2
3,50,21.73,84224.0,2
