K,Iteration,User Time (s),Memory (KB),Passes
1,1,29.46,59412.0,4
1,2,29.87,59544.0,4
1,3,29.66,59412.0,4
1,4,29.61,59468.0,4
1,5,28.81,59468.0,4
1,6,29.41,59464.0,4
1,7,29.7,59548.0,4
1,8,29.12,59392.0,4
1,9,30.87,59464.0,4
1,10,30.87,59524.0,4
1,11,30.46,59428.0,4
1,12,28.94,59544.0,4
1,13,29.15,59524.0,4
1,14,28.1,59476.0,4
1,15,29.41,59376.0,4
1,16,29.07,59528.0,4
1,17,29.94,59528.0,4
1,18,32.23,59416.0,4
1,19,46.59,59432.0,4
1,20,47.16,59500.0,4
1,21,49.35,59364.0,4
1,22,48.95,59408.0,4
1,23,48.67,59540.0,4
1,24,50.15,59392.0,4
1,25,48.9,59524.0,4
1,26,49.49,59340.0,4
1,27,48.52,59408.0,4
1,28,48.36,59360.0,4
1,29,47.34,59456.0,4
1,30,47.32,59376.0,4
1,31,46.62,59344.0,4
1,32,46.3,59464.0,4
1,33,46.32,59412.0,4
1,34,43.29,59408.0,4
1,35,40.04,59408.0,4
1,36,39.23,59504.0,4
1,37,47.28,59464.0,4
1,38,86.21,59464.0,4
1,39,102.75,59412.0,4
1,40,104.7,59468.0,4
1,41,105.32,59512.0,4
1,42,102.53,59396.0,4
1,43,99.84,59460.0,4
1,44,99.43,59452.0,4
1,45,102.55,59372.0,4
1,46,97.9,59360.0,4
1,47,101.51,59464.0,4
1,48,100.6,59468.0,4
1,49,103.01,59392.0,4
1,50,97.43,59460.0,4
