K,Time (s),Memory (KB),Passes
1,0.0,3628.0,1
2,0.0,3628.0,1
3,0.0,3632.0,1
4,0.0,3672.0,1
5,0.0,3812.0,1
6,0.0,3812.0,1
7,0.0,3632.0,1
8,0.0,3640.0,1
9,0.0,3696.0,1
10,0.0,3636.0,1
