N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3140.0,1.0,1.0
20,0.0001,4164.0,1.86,20.0
30,0.0002,4144.0,1.98,30.0
40,0.0004,4192.0,2.0,40.0
50,0.0006,3116.0,2.0,50.0
60,0.0009,4152.0,2.01,60.0
70,0.0013,4148.0,2.06,70.0
80,0.0018,4176.0,2.19,80.0
90,0.0023,4172.0,2.27,90.0
100,0.003,4152.0,2.4,100.0
200,0.0148,3108.0,2.94,200.0
300,0.034,4180.0,3.0,300.0
400,0.0611,4128.0,3.0,400.0
500,0.0962,3124.0,3.05,500.0
600,0.1466,4180.0,3.18,600.0
700,0.20010000000000003,4128.0,3.26,700.0
800,0.2842,3120.0,3.52,800.0
900,0.369,3108.0,3.69,900.0
1000,0.4573,4140.0,3.76,1000.0
1200,0.7027,5192.0,3.84,1200.0
1400,0.9759,4160.0,3.9,1400.0
1600,1.3063,4132.0,3.96,1600.0
1800,1.6163999999999998,4132.0,3.97,1800.0
2000,2.0693,4164.0,3.98,2000.0
2500,3.1911,5156.0,4.0,2500.0
3000,4.6618,5172.0,4.03,3000.0
3500,6.4183,6208.0,4.08,3500.0
4000,8.639800000000001,6244.0,4.21,4000.0
4500,10.781300000000002,7220.0,4.25,4500.0
5000,13.388699999999998,7252.0,4.38,5000.0
6000,21.303800000000003,8252.0,4.66,6000.0
7000,29.624499999999998,8260.0,4.77,7000.0
8000,39.1324,9252.0,4.86,8000.0
9000,49.9099,11300.0,4.93,9000.0
10000,64.1913,12252.0,4.96,10000.0
