K,Average User Time (s),Average Memory (KB),Passes
1,2385.15,75916.0,1732
2,70.8,91360.0,40
3,40.78,99988.0,17
4,31.46,116696.0,12
5,22.87,135492.0,9
6,23.62,148624.0,8
7,15.99,166836.0,6
8,18.02,179928.0,6
9,13.24,196388.0,5
10,16.94,212988.0,5
