K,Iteration,User Time (s),Memory (KB),Passes
3,1,3.65,100640.0,3
3,2,3.76,100652.0,3
3,3,3.64,100748.0,3
3,4,3.63,100632.0,3
3,5,3.66,100780.0,3
3,6,3.62,100800.0,3
3,7,3.61,100616.0,3
3,8,3.62,100652.0,3
3,9,3.81,100620.0,3
3,10,3.61,100748.0,3
3,11,3.88,100716.0,3
3,12,3.63,100620.0,3
3,13,3.65,100712.0,3
3,14,3.72,100800.0,3
3,15,3.66,100752.0,3
3,16,3.59,100708.0,3
3,17,3.66,100640.0,3
3,18,4.0,100652.0,3
3,19,3.68,100720.0,3
3,20,3.64,100624.0,3
3,21,3.6,100780.0,3
3,22,3.66,100716.0,3
3,23,3.62,100696.0,3
3,24,3.63,100716.0,3
3,25,3.88,100792.0,3
3,26,3.58,100604.0,3
3,27,3.83,100720.0,3
3,28,3.67,100616.0,3
3,29,3.95,100640.0,3
3,30,3.87,100780.0,3
3,31,3.85,100708.0,3
3,32,3.7,100700.0,3
3,33,3.86,100748.0,3
3,34,3.64,100680.0,3
3,35,3.88,100784.0,3
3,36,3.7,100676.0,3
3,37,3.63,100780.0,3
3,38,3.68,100640.0,3
3,39,3.67,100604.0,3
3,40,3.71,100764.0,3
3,41,3.66,100684.0,3
3,42,3.58,100692.0,3
3,43,3.67,100752.0,3
3,44,3.67,100748.0,3
3,45,3.61,100792.0,3
3,46,3.69,100688.0,3
3,47,3.62,100752.0,3
3,48,3.69,100748.0,3
3,49,3.68,100676.0,3
3,50,3.67,100748.0,3
