K,Iteration,User Time (s),Memory (KB),Passes
1,1,3.91,109440.0,4
1,2,3.97,109436.0,4
1,3,3.89,109476.0,4
1,4,3.86,109444.0,4
1,5,3.91,109372.0,4
1,6,3.89,109344.0,4
1,7,4.27,109492.0,4
1,8,3.9,109416.0,4
1,9,3.99,109436.0,4
1,10,3.96,109368.0,4
1,11,3.86,109512.0,4
1,12,3.95,109492.0,4
1,13,3.93,109468.0,4
1,14,4.29,109440.0,4
1,15,3.89,109428.0,4
1,16,3.88,109524.0,4
1,17,3.89,109368.0,4
1,18,3.95,109368.0,4
1,19,4.05,109436.0,4
1,20,3.87,109520.0,4
1,21,4.25,109480.0,4
1,22,3.94,109372.0,4
1,23,4.04,109528.0,4
1,24,3.93,109384.0,4
1,25,3.95,109408.0,4
1,26,3.89,109332.0,4
1,27,4.0,109436.0,4
1,28,4.24,109384.0,4
1,29,3.92,109444.0,4
1,30,3.9,109520.0,4
1,31,3.97,109344.0,4
1,32,3.94,109492.0,4
1,33,3.97,109384.0,4
1,34,3.95,109428.0,4
1,35,4.38,109520.0,4
1,36,3.96,109508.0,4
1,37,4.0,109448.0,4
1,38,3.93,109516.0,4
1,39,3.89,109404.0,4
1,40,3.85,109408.0,4
1,41,3.94,109336.0,4
1,42,4.28,109512.0,4
1,43,3.9,109480.0,4
1,44,4.25,109436.0,4
1,45,3.97,109440.0,4
1,46,3.93,109384.0,4
1,47,3.98,109480.0,4
1,48,3.97,109532.0,4
1,49,3.9,109368.0,4
1,50,3.89,109512.0,4
