K,Time (s),Memory (KB),Passes
1,0.0,3648.0,6
2,0.0,3648.0,5
3,0.0,3812.0,1
4,0.0,3632.0,1
5,0.0,3824.0,1
6,0.0,3656.0,1
7,0.0,3756.0,1
8,0.0,3608.0,1
9,0.0,3636.0,1
10,0.0,3632.0,1
