K,Time (s),Memory (KB),Passes
1,0.1,8880.0,4
2,0.11,9680.0,4
3,0.01,6928.0,1
4,0.01,6848.0,1
5,0.01,6800.0,1
6,0.01,6848.0,1
7,0.01,6656.0,1
8,0.01,6528.0,1
9,0.01,6640.0,1
10,0.01,6528.0,1
