K,Average User Time (s),Average Memory (KB),Passes
1,0.12,10924.8,4
2,0.12,10960.0,4
3,0.12,10940.8,4
4,0.12,10950.4,4
5,0.12,10953.6,4
6,0.12,10953.6,4
7,0.12,10985.6,4
8,0.12,10934.4,4
9,0.12,10921.6,4
10,0.12,10963.2,4
