N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3180.36,1.0,0.0
20,0.0,3182.212,1.0,0.0
30,0.0,3183.464,1.0,0.0
40,0.0,3182.776,1.0,0.0
50,0.0,3182.36,1.0,0.0
60,0.0,3183.876,1.0,0.0
70,0.0,3182.296,1.0,0.0
80,0.0,3181.984,1.0,0.0
90,0.0,3183.828,1.0,0.0
100,0.0,3181.888,1.0,0.0
200,0.0,3182.268,2.0,190.62
300,0.0,3183.368,2.0,287.483
400,0.0,3182.328,2.0,385.026
500,0.0,3183.636,2.0,482.95
600,0.0033499999999999724,3184.864,2.0,581.046
700,0.009009999999999853,4201.456,2.0,679.247
800,0.009999999999999832,4204.96,2.0,777.509
900,0.01003999999999983,4206.0,2.0,875.941
1000,0.012129999999999797,4207.764,2.0,974.448
1200,0.019999999999999664,4206.052,2.0,1172.052
1400,0.028700000000000267,4206.004,2.0,1369.525
1600,0.030840000000000305,5230.18,2.0,1567.242
1800,0.040069999999999335,5228.292,2.0,1765.585
2000,0.04932999999999933,5229.256,2.0,1963.335
2500,0.0692999999999998,6251.108,2.0,2459.086
3000,0.08925000000000187,6665.624,2.0,2954.795
3500,0.11071999999999965,7273.472,2.0,3451.642
4000,0.1370999999999992,8300.716,2.0,3948.137
4500,0.1607499999999973,8302.348,2.0,4445.417
5000,0.1897699999999988,9321.16,2.0,4941.901
6000,0.25493999999999883,10346.444,2.0,5936.697
7000,0.3234499999999981,12387.976,2.0,6931.683
8000,0.40135999999999705,13399.012,2.0,7927.268
9000,0.4663799999999993,14447.372,2.0,8922.822
10000,0.5379099999999997,15472.756,2.0,9918.553
