N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3182.472,1.0,0.0
20,0.0,3182.276,1.0,0.0
30,0.0,3183.06,1.0,0.0
40,0.0,3181.688,1.0,0.0
50,0.0,3182.904,1.0,0.0
60,0.0,3185.02,1.0,0.0
70,0.0,3183.752,1.0,0.0
80,0.0,3183.288,1.0,0.0
90,0.0,3183.264,1.0,0.0
100,0.0,3181.76,1.0,0.0
200,0.0,3182.82,2.0,190.501
300,0.0,3181.904,2.0,287.725
400,0.0,3183.264,2.0,385.606
500,0.0,3183.144,2.0,483.871
600,0.0019400000000000014,3182.08,2.0,582.323
700,0.009309999999999846,4205.032,2.0,680.972
800,0.010009999999999832,4206.368,2.0,779.549
900,0.009999999999999832,4202.996,2.0,878.205
1000,0.011509999999999814,4204.408,2.0,976.888
1200,0.020019999999999667,4206.492,2.0,1174.978
1400,0.027760000000000166,4207.028,2.0,1372.861
1600,0.030600000000000342,5228.188,2.0,1571.01
1800,0.040099999999999324,5226.892,2.0,1769.366
2000,0.04895999999999932,5232.208,2.0,1967.416
2500,0.06830999999999994,6253.28,2.0,2463.508
3000,0.08838000000000153,7278.912,2.0,2959.554
3500,0.10992999999999944,7275.756,2.0,3456.615
4000,0.13643999999999903,8298.548,2.0,3953.2
4500,0.15996999999999773,8302.852,2.0,4450.243
5000,0.18707000000000018,9325.312,2.0,4947.529
6000,0.2520499999999998,10353.364,2.0,5942.199
7000,0.32071999999999856,12357.916,2.001,6937.793
8000,0.4301599999999952,13394.64,2.178,7932.795
9000,0.6427199999999996,14450.088,2.833,8927.407
10000,0.7779599999999882,15478.264,2.996,9920.359
