N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3182.116,2.0,9.608
20,0.0,3182.944,2.0,18.905
30,0.0,3180.884,2.0,28.245
40,0.0,3182.252,2.0,37.638
50,0.0,3184.556,2.0,47.188
60,0.0,3180.272,2.0,56.737
70,0.0,3182.22,2.0,66.344
80,0.0,3182.952,2.0,75.901
90,0.0,3182.12,2.991,85.416
100,0.0,3184.256,3.0,94.986
200,0.0,3182.356,3.0,190.71
300,0.0,3183.184,3.0,288.001
400,0.0,3181.772,3.0,385.673
500,0.004539999999999948,3184.592,3.0,483.801
600,0.009929999999999833,3181.732,3.0,582.108
700,0.009999999999999832,4206.416,3.0,680.744
800,0.013279999999999787,4206.832,3.0,779.213
900,0.01993999999999967,4207.516,3.0,877.97
1000,0.020039999999999666,4207.24,3.0,976.634
1200,0.030030000000000383,4203.652,3.0,1174.744
1400,0.03996999999999933,4205.584,3.0,1372.716
1600,0.050009999999999284,5224.3,3.0,1570.932
1800,0.06004000000000075,5223.172,3.0,1769.044
2000,0.07009999999999962,5229.328,3.0,1967.003
2500,0.10010999999999866,6239.596,3.0,2463.359
3000,0.12973999999999844,7269.932,3.0,2959.839
3500,0.164339999999998,7275.528,3.0,3456.381
4000,0.2007599999999976,8299.932,3.0,3953.396
4500,0.23794000000000104,8302.272,3.0,4450.351
5000,0.27813999999999955,9327.06,3.0,4947.476
6000,0.3815799999999989,10352.02,3.0,5942.325
7000,0.475150000000006,12351.42,3.0,6937.084
8000,0.5893599999999998,13356.532,3.0,7933.272
9000,0.6829499999999992,14454.14,3.001,8928.927
10000,0.7934999999999887,15479.372,3.024,9924.2
