K,Average User Time (s),Average Memory (KB),Passes
1,0.016,10144.0,4
2,0.02,10128.0,4
3,0.02,10128.0,4
4,0.02,10128.0,4
5,0.016,10153.6,4
6,0.01,10128.0,4
7,0.014,10172.8,4
8,0.02,10128.0,4
9,0.014,10147.2,3
10,0.02,10128.0,3
