K,Time (s),Memory (KB),Passes
1,8.41,9916.0,3
2,7.44,11156.0,3
3,8.38,12548.0,3
4,7.58,13880.0,3
5,8.48,15120.0,3
6,7.38,16464.0,3
7,8.51,17916.0,3
8,7.54,19180.0,3
9,8.52,20496.0,3
10,7.55,21912.0,3
