K,Time (s),Memory (KB),Passes
1,7.28,8640.0,3
2,8.07,9132.0,3
3,7.47,9128.0,3
4,8.15,9144.0,3
5,7.47,9124.0,3
6,8.13,9236.0,3
7,7.46,9136.0,3
8,8.29,9120.0,3
9,7.47,9128.0,3
10,8.09,9128.0,3
