K,Average User Time (s),Average Memory (KB),Passes
1,15.8333,26657.3333,231
2,3.31,30986.6667,13
3,1.84,36576.0,4
4,1.1367,42740.0,3
5,1.82,48112.0,2
6,0.0833,51526.6667,1
7,0.0833,51573.3333,1
8,0.0833,51616.0,1
9,0.0867,51557.3333,1
10,0.0833,51580.0,1
