K,Time (s),Memory (KB),Passes
1,15.29,51872.0,6
2,15.7,51816.0,6
3,15.67,52152.0,6
4,15.63,51932.0,6
5,0.18,37748.0,1
6,0.19,37728.0,1
7,0.18,37636.0,1
8,0.18,37732.0,1
9,0.18,37736.0,1
10,0.19,37628.0,1
