N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3182.316,1.0,0.0
20,0.0,3182.96,1.0,0.0
30,0.0,3182.068,1.0,0.0
40,0.0,3183.724,1.0,0.0
50,0.0,3182.252,1.0,0.0
60,0.0,3182.548,1.0,0.0
70,0.0,3181.536,1.0,0.0
80,0.0,3181.732,1.0,0.0
90,0.0,3184.092,1.0,0.0
100,0.0,3181.352,1.0,0.0
200,0.0,3181.064,1.0,0.0
300,0.0,3183.176,1.0,0.0
400,0.0,3183.3,1.0,0.0
500,0.0,3181.976,1.0,0.0
600,0.0,3180.964,1.0,0.0
700,0.0,3182.308,1.0,0.0
800,0.0,3181.884,1.0,0.0
900,0.0,3182.176,1.0,0.0
1000,0.0,3180.62,1.0,0.0
1200,0.005519999999999927,4206.304,2.0,1104.567
1400,0.00956999999999984,4207.72,2.0,1288.485
1600,0.009959999999999832,5230.836,2.0,1473.624
1800,0.010019999999999831,5229.476,2.0,1658.277
2000,0.01022999999999983,5229.0,2.0,1842.558
2500,0.019559999999999682,6255.116,2.0,2306.038
3000,0.020349999999999674,6653.848,2.0,2769.828
3500,0.029480000000000332,7278.192,2.0,3233.495
4000,0.03080000000000032,8300.512,2.0,3698.593
4500,0.039789999999999354,8302.972,2.0,4164.497
5000,0.043109999999999385,9318.948,2.0,4629.322
6000,0.05517999999999975,10347.692,2.0,5561.554
7000,0.0678000000000001,12389.7,2.0,6494.49
8000,0.07937999999999876,13423.18,2.0,7429.086
9000,0.09245000000000114,14441.3,2.0,8363.151
10000,0.10349999999999891,15471.184,2.0,9298.978
