N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3182.664,2.0,9.679
20,0.0,3182.888,2.0,18.813
30,0.0,3182.676,2.0,27.905
40,0.0,3182.372,2.0,36.922
50,0.0,3182.872,2.0,46.053
60,0.0,3182.964,2.0,55.206
70,0.0,3181.532,2.0,64.298
80,0.0,3182.404,2.0,73.363
90,0.0,3181.892,2.0,82.675
100,0.0,3182.28,2.0,91.756
200,0.0,3182.368,2.0,183.569
300,0.0,3182.216,2.0,276.241
400,0.0,3181.816,2.0,368.519
500,0.0,3182.396,2.0,461.242
600,0.002439999999999992,3182.636,3.0,553.519
700,0.0007000000000000004,4204.196,3.0,645.534
800,0.0002400000000000001,4205.34,3.0,737.41
900,0.007389999999999887,4202.252,3.0,829.885
1000,0.00866999999999986,4206.968,3.0,922.385
1200,0.009949999999999832,4206.412,3.0,1106.322
1400,0.009999999999999832,4206.172,3.0,1291.407
1600,0.010759999999999822,5228.34,3.0,1476.629
1800,0.016389999999999752,5230.66,3.0,1661.563
2000,0.01970999999999967,5230.196,3.0,1846.831
2500,0.0229899999999998,6249.664,3.0,2311.091
3000,0.030040000000000375,7274.632,3.0,2774.427
3500,0.03862999999999952,7278.16,3.0,3238.698
4000,0.04201999999999942,8299.216,3.0,3705.542
4500,0.0500999999999993,8301.912,3.0,4170.389
5000,0.05820000000000039,9324.08,3.0,4638.403
6000,0.07109999999999952,10351.516,3.0,5571.925
7000,0.08640000000000074,12394.744,3.0,6506.617
8000,0.10021999999999888,13421.148,3.0,7442.036
9000,0.11574000000000045,14444.3,3.0,8379.697
10000,0.13401999999999892,15471.248,3.0,9316.419
