N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3181.488,1.0,0.0
20,0.0,3182.208,1.0,0.0
30,0.0,3181.232,1.0,0.0
40,0.0,3182.148,1.0,0.0
50,0.0,3181.52,1.0,0.0
60,0.0,3180.796,1.0,0.0
70,0.0,3183.328,1.0,0.0
80,0.0,3180.568,1.0,0.0
90,0.0,3183.344,1.0,0.0
100,0.0,3180.412,1.0,0.0
200,0.0,3180.872,1.0,0.0
300,0.0,3182.912,1.0,0.0
400,0.0,3182.412,1.0,0.0
500,0.0,3182.724,1.0,0.0
600,0.0,3183.044,1.0,0.0
700,0.0,3182.348,1.0,0.0
800,0.0,3183.348,1.0,0.0
900,0.0,3182.908,1.0,0.0
1000,0.0,3183.336,1.0,0.0
1200,0.003849999999999962,4205.784,2.0,1100.353
1400,0.008259999999999868,4205.42,2.0,1284.312
1600,0.009909999999999834,5228.812,2.0,1469.076
1800,0.009999999999999832,5230.576,2.0,1654.174
2000,0.010009999999999832,5229.984,2.0,1837.828
2500,0.01804999999999976,6254.388,2.0,2301.966
3000,0.020019999999999663,7274.512,2.0,2764.303
3500,0.026190000000000043,7277.812,2.0,3230.04
4000,0.030090000000000366,8299.772,2.0,3695.365
4500,0.03623999999999978,8301.616,2.0,4160.653
5000,0.04001999999999933,9325.004,2.0,4626.404
6000,0.050679999999999344,10351.056,2.0,5559.34
7000,0.06224000000000067,12391.092,2.0,6493.862
8000,0.07155999999999937,13423.236,2.0,7429.824
9000,0.08249999999999941,14446.784,2.0,8365.536
10000,0.09565000000000046,15470.74,2.0,9300.73
