N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3175.4,1.0,0.0
20,0.0,3181.0,1.0,0.0
30,0.0,3179.36,1.0,0.0
40,0.0,3177.16,1.0,0.0
50,0.0,3178.2,1.0,0.0
60,0.0,3177.76,1.0,0.0
70,0.0,3177.48,1.0,0.0
80,0.0,3174.72,1.0,0.0
90,0.0,3173.84,1.0,0.0
100,0.0,3178.2,1.0,0.0
200,0.0,3176.0,1.0,0.0
300,0.0,3177.12,1.0,0.0
400,0.0,3175.52,1.0,0.0
500,0.0,3176.24,1.0,0.0
600,0.0,3175.8,1.0,0.0
700,0.0,3178.0,1.0,0.0
800,0.0,3172.6,1.0,0.0
900,0.0,3180.4,1.0,0.0
1000,0.0,3174.84,1.0,0.0
1200,0.010200000000000008,4185.96,1.97,95.79
1400,0.014700000000000012,4200.24,2.0,105.37
1600,0.020200000000000013,5132.2,2.0,96.71
1800,0.024599999999999983,5200.36,2.0,101.03
2000,0.02480000000000001,5212.96,2.0,108.86
2500,0.03839999999999995,6216.84,2.0,109.18
3000,0.0495,6246.24,2.0,110.98
3500,0.06029999999999993,7274.08,2.0,112.01
4000,0.05039999999999991,7272.04,2.0,111.16
4500,0.05909999999999993,8281.8,2.0,113.56
5000,0.06700000000000002,8386.04,2.0,123.36
6000,0.08290000000000002,10042.52,2.0,121.86
7000,0.10069999999999985,11368.72,2.0,124.62
8000,0.11779999999999996,12386.16,2.0,127.05
9000,0.13560000000000022,13410.88,2.0,122.43
10000,0.1531000000000002,14484.44,2.0,123.04
