K,Iteration,User Time (s),Memory (KB),Passes
4,1,96.06,49460.0,5
4,2,92.22,49480.0,5
4,3,92.74,49376.0,5
4,4,93.58,49416.0,5
4,5,14.17,49332.0,5
4,6,91.05,49376.0,5
4,7,91.56,49472.0,5
4,8,98.73,49276.0,5
4,9,99.6,49360.0,5
4,10,93.44,49344.0,5
4,11,93.82,49364.0,5
4,12,90.09,49332.0,5
4,13,93.57,49328.0,5
4,14,14.27,49516.0,5
4,15,89.46,49332.0,5
4,16,14.15,49348.0,5
4,17,88.93,49428.0,5
4,18,92.73,49508.0,5
4,19,14.27,49460.0,5
4,20,92.78,49508.0,5
4,21,99.58,49340.0,5
4,22,93.24,49444.0,5
4,23,89.33,49516.0,5
4,24,94.75,49432.0,5
4,25,91.23,49492.0,5
4,26,14.29,49340.0,5
4,27,92.04,49424.0,5
4,28,14.3,49468.0,5
4,29,92.27,49408.0,5
4,30,14.65,49368.0,5
4,31,98.97,49460.0,5
4,32,89.88,49400.0,5
4,33,97.32,49300.0,5
4,34,91.58,49424.0,5
4,35,98.66,49512.0,5
4,36,96.55,49320.0,5
4,37,14.18,49344.0,5
4,38,98.92,49516.0,5
4,39,14.36,49340.0,5
4,40,92.13,49504.0,5
4,41,14.45,49328.0,5
4,42,95.44,49508.0,5
4,43,96.23,49416.0,5
4,44,94.55,49332.0,5
4,45,90.7,49480.0,5
4,46,92.18,49492.0,5
4,47,101.88,49412.0,5
4,48,94.17,49492.0,5
4,49,91.36,49400.0,5
4,50,14.3,49432.0,5
