K,Iteration,User Time (s),Memory (KB),Passes
8,1,14.51,49464.0,5
8,2,93.03,49376.0,5
8,3,14.46,49408.0,5
8,4,102.34,49504.0,5
8,5,14.72,49480.0,5
8,6,103.78,49516.0,5
8,7,14.44,49512.0,5
8,8,99.16,49496.0,5
8,9,14.44,49340.0,5
8,10,94.58,49344.0,5
8,11,14.48,49432.0,5
8,12,103.07,49508.0,5
8,13,14.42,49380.0,5
8,14,93.83,49432.0,5
8,15,14.47,49328.0,5
8,16,96.84,49488.0,5
8,17,14.57,49496.0,5
8,18,96.08,49304.0,5
8,19,14.54,49512.0,5
8,20,92.97,49332.0,5
8,21,14.53,49332.0,5
8,22,98.61,49512.0,5
8,23,14.42,49512.0,5
8,24,95.09,49436.0,5
8,25,14.46,49412.0,5
8,26,94.37,49464.0,5
8,27,14.44,49364.0,5
8,28,94.21,49492.0,5
8,29,14.49,49408.0,5
8,30,99.32,49428.0,5
8,31,14.44,49380.0,5
8,32,94.7,49460.0,5
8,33,14.55,49516.0,5
8,34,101.2,49412.0,5
8,35,97.83,49508.0,5
8,36,100.36,49412.0,5
8,37,93.79,49440.0,5
8,38,14.5,49412.0,5
8,39,102.22,49408.0,5
8,40,14.52,49348.0,5
8,41,101.87,49384.0,5
8,42,14.5,49412.0,5
8,43,95.96,49464.0,5
8,44,14.65,49360.0,5
8,45,99.36,49464.0,5
8,46,14.44,49336.0,5
8,47,97.35,49444.0,5
8,48,73.12,49480.0,5
8,49,98.22,49384.0,5
8,50,14.45,49344.0,5
