K,Iteration,User Time (s),Memory (KB),Passes
3,1,95.27,49440.0,5
3,2,88.36,49416.0,5
3,3,94.75,49344.0,5
3,4,90.59,49332.0,5
3,5,95.89,49440.0,5
3,6,94.63,49432.0,5
3,7,91.6,49336.0,5
3,8,14.19,49344.0,5
3,9,89.63,49340.0,5
3,10,14.34,49440.0,5
3,11,90.14,49356.0,5
3,12,92.0,49424.0,5
3,13,89.34,49428.0,5
3,14,90.32,49340.0,5
3,15,89.07,49468.0,5
3,16,94.84,49396.0,5
3,17,93.1,49480.0,5
3,18,14.34,49504.0,5
3,19,92.29,49376.0,5
3,20,14.2,49468.0,5
3,21,89.55,49352.0,5
3,22,14.17,49500.0,5
3,23,89.75,49436.0,5
3,24,14.19,49356.0,5
3,25,97.7,49424.0,5
3,26,14.22,49428.0,5
3,27,95.07,49508.0,5
3,28,14.31,49344.0,5
3,29,98.29,49412.0,5
3,30,14.28,49416.0,5
3,31,90.08,49480.0,5
3,32,89.15,49428.0,5
3,33,97.63,49468.0,5
3,34,65.36,49332.0,5
3,35,18.7,49380.0,5
3,36,15.02,49340.0,5
3,37,16.48,49424.0,5
3,38,17.89,49360.0,5
3,39,19.5,49444.0,5
3,40,59.27,49484.0,5
3,41,96.22,49360.0,5
3,42,14.28,49344.0,5
3,43,98.66,49508.0,5
3,44,14.3,49376.0,5
3,45,96.0,49332.0,5
3,46,14.27,49412.0,5
3,47,98.97,49344.0,5
3,48,14.24,49504.0,5
3,49,91.09,49380.0,5
3,50,90.57,49428.0,5
