K,Iteration,User Time (s),Memory (KB),Passes
7,1,62.0,49484.0,5
7,2,61.67,49496.0,5
7,3,32.66,49332.0,5
7,4,63.04,49432.0,5
7,5,31.17,49424.0,5
7,6,63.7,49516.0,5
7,7,29.27,49508.0,5
7,8,61.55,49480.0,5
7,9,33.19,49344.0,5
7,10,63.24,49428.0,5
7,11,31.49,49400.0,5
7,12,61.86,49496.0,5
7,13,29.67,49436.0,5
7,14,28.95,49404.0,5
7,15,28.69,49436.0,5
7,16,28.62,49380.0,5
7,17,28.16,49352.0,5
7,18,28.07,49492.0,5
7,19,27.92,49516.0,5
7,20,27.66,49372.0,5
7,21,28.21,49328.0,5
7,22,28.28,49440.0,5
7,23,31.39,49472.0,5
7,24,33.04,49520.0,5
7,25,63.69,49500.0,5
7,26,34.91,49424.0,5
7,27,31.55,49520.0,5
7,28,14.15,49428.0,5
7,29,14.14,49396.0,5
7,30,14.34,49376.0,5
7,31,14.19,49480.0,5
7,32,14.25,49500.0,5
7,33,14.37,49384.0,5
7,34,14.31,49360.0,5
7,35,14.39,49496.0,5
7,36,104.1,49508.0,5
7,37,14.32,49328.0,5
7,38,92.88,49428.0,5
7,39,14.27,49380.0,5
7,40,97.5,49368.0,5
7,41,14.29,49432.0,5
7,42,91.32,49468.0,5
7,43,14.48,49380.0,5
7,44,17.46,49368.0,5
7,45,14.43,49492.0,5
7,46,100.89,49448.0,5
7,47,14.3,49328.0,5
7,48,94.55,49272.0,5
7,49,14.32,49440.0,5
7,50,101.2,49424.0,5
