K,Average User Time (s),Average Memory (KB),Passes
1,112.0854,48369.68,5
2,87.2716,49418.56,5
3,63.762,49408.16,5
4,76.4142,49413.2,5
5,68.6356,49415.68,5
6,28.605,49409.44,5
7,39.762,49428.32,5
8,58.934,49427.6,5
9,58.5064,49416.8,6
10,27.5534,49411.28,5
