K,Iteration,User Time (s),Memory (KB),Passes
2,1,106.93,49420.0,5
2,2,109.45,49376.0,5
2,3,111.87,49436.0,5
2,4,101.76,49508.0,5
2,5,110.24,49480.0,5
2,6,111.18,49340.0,5
2,7,104.86,49440.0,5
2,8,83.88,49384.0,5
2,9,39.0,49436.0,5
2,10,23.64,49328.0,5
2,11,21.59,49408.0,5
2,12,21.58,49444.0,5
2,13,23.84,49424.0,5
2,14,26.97,49396.0,5
2,15,58.76,49384.0,5
2,16,103.08,49272.0,5
2,17,104.74,49480.0,5
2,18,108.45,49488.0,5
2,19,99.58,49400.0,5
2,20,105.27,49428.0,5
2,21,104.37,49428.0,5
2,22,102.7,49344.0,5
2,23,106.58,49516.0,5
2,24,101.68,49460.0,5
2,25,106.2,49436.0,5
2,26,98.54,49328.0,5
2,27,98.73,49408.0,5
2,28,106.8,49376.0,5
2,29,109.14,49520.0,5
2,30,97.83,49436.0,5
2,31,99.63,49500.0,5
2,32,100.49,49444.0,5
2,33,108.59,49516.0,5
2,34,108.0,49376.0,5
2,35,109.07,49376.0,5
2,36,108.0,49332.0,5
2,37,96.1,49428.0,5
2,38,104.34,49496.0,5
2,39,95.86,49488.0,5
2,40,104.37,49324.0,5
2,41,96.71,49328.0,5
2,42,93.35,49432.0,5
2,43,97.04,49416.0,5
2,44,85.53,49344.0,5
2,45,15.04,49508.0,5
2,46,96.87,49332.0,5
2,47,15.2,49512.0,5
2,48,106.1,49464.0,5
2,49,14.93,49412.0,5
2,50,99.12,49376.0,5
