K,Average User Time (s),Average Memory (KB),Passes
1,24.9,250113.3333,4
2,7.0633,201628.0,3
3,21.53,228960.0,2
4,0.6433,232129.3333,1
5,0.65,232133.3333,1
6,0.69,232150.6667,1
7,0.6167,232122.6667,1
8,0.6933,232180.0,1
9,0.67,232148.0,1
10,0.7233,232144.0,1
