K,Average User Time (s),Average Memory (KB),Passes
1,86.9967,173768.0,100
2,35.73,204612.0,7
3,21.1633,235402.6667,4
4,0.62,255652.0,1
5,0.6333,255618.6667,1
6,0.6433,255661.3333,1
7,0.5833,255680.0,1
8,0.51,255641.3333,1
9,0.5167,255616.0,1
10,0.5467,255656.0,1
