K,Iteration,User Time (s),Memory (KB),Passes
4,1,53.61,51836.0,6
4,2,60.42,51856.0,6
4,3,57.48,51880.0,6
4,4,56.51,51772.0,6
4,5,56.08,51868.0,6
4,6,58.89,51780.0,6
4,7,60.0,51728.0,6
4,8,55.72,51772.0,6
4,9,53.81,51856.0,6
4,10,56.36,51840.0,6
4,11,54.01,51796.0,6
4,12,56.56,51724.0,6
4,13,59.65,51856.0,6
4,14,55.85,51732.0,6
4,15,58.11,51772.0,6
4,16,58.86,51820.0,6
4,17,57.36,51840.0,6
4,18,59.63,51836.0,6
4,19,55.39,51712.0,6
4,20,60.03,51752.0,6
4,21,42.11,51736.0,6
4,22,42.92,51700.0,6
4,23,41.04,51804.0,6
4,24,37.11,51796.0,6
4,25,37.06,51716.0,6
4,26,38.81,51740.0,6
4,27,39.58,51804.0,6
4,28,43.21,51692.0,6
4,29,40.84,51700.0,6
4,30,42.04,51748.0,6
4,31,40.57,51804.0,6
4,32,40.72,51880.0,6
4,33,35.57,51884.0,6
4,34,36.35,51792.0,6
4,35,35.95,51800.0,6
4,36,38.87,51752.0,6
4,37,40.8,51716.0,6
4,38,42.37,51780.0,6
4,39,41.39,51876.0,6
4,40,42.28,51836.0,6
4,41,40.43,51784.0,6
4,42,37.91,51768.0,6
4,43,35.56,51800.0,6
4,44,35.23,51880.0,6
4,45,39.18,51740.0,6
4,46,40.28,51732.0,6
4,47,41.6,51796.0,6
4,48,40.37,51736.0,6
4,49,39.72,51852.0,6
4,50,40.95,51752.0,6
