K,Iteration,User Time (s),Memory (KB),Passes
10,1,17.86,51808.0,6
10,2,18.07,51780.0,6
10,3,17.76,51892.0,6
10,4,17.85,51816.0,6
10,5,111.06,51788.0,6
10,6,113.86,51796.0,6
10,7,118.75,51856.0,6
10,8,18.03,51796.0,6
10,9,17.78,51816.0,6
10,10,17.69,51708.0,6
10,11,17.35,51708.0,6
10,12,17.38,51704.0,6
10,13,17.49,51708.0,6
10,14,17.24,51756.0,6
10,15,17.3,51884.0,6
10,16,17.64,51760.0,6
10,17,17.33,51804.0,6
10,18,17.28,51760.0,6
10,19,17.44,51700.0,6
10,20,17.26,51792.0,6
10,21,17.61,51800.0,6
10,22,17.04,51752.0,6
10,23,17.24,51716.0,6
10,24,17.15,51868.0,6
10,25,17.5,51776.0,6
10,26,17.4,51796.0,6
10,27,17.38,51892.0,6
10,28,17.52,51816.0,6
10,29,119.81,51752.0,6
10,30,124.48,51808.0,6
10,31,111.47,51724.0,6
10,32,17.2,51892.0,6
10,33,17.08,51884.0,6
10,34,17.31,51752.0,6
10,35,17.22,51724.0,6
10,36,17.57,51892.0,6
10,37,122.01,51756.0,6
10,38,111.25,51772.0,6
10,39,108.42,51736.0,6
10,40,111.22,51808.0,6
10,41,123.26,51820.0,6
10,42,110.91,51752.0,6
10,43,112.51,51788.0,6
10,44,111.39,51868.0,6
10,45,120.3,51740.0,6
10,46,120.35,51856.0,6
10,47,108.59,51776.0,6
10,48,109.99,51776.0,6
10,49,117.31,51888.0,6
10,50,113.17,51856.0,6
