K,Iteration,User Time (s),Memory (KB),Passes
2,1,130.44,51804.0,6
2,2,138.0,51852.0,6
2,3,131.14,51744.0,6
2,4,137.39,51744.0,6
2,5,129.8,51748.0,6
2,6,139.78,51800.0,6
2,7,132.4,51748.0,6
2,8,129.61,51712.0,6
2,9,133.42,51764.0,6
2,10,136.57,51748.0,6
2,11,140.85,51708.0,6
2,12,143.7,51836.0,6
2,13,144.19,51780.0,6
2,14,143.2,51864.0,6
2,15,142.71,51744.0,6
2,16,144.33,51728.0,6
2,17,139.39,51712.0,6
2,18,66.49,51712.0,6
2,19,56.92,51832.0,6
2,20,53.07,51876.0,6
2,21,55.05,51776.0,6
2,22,57.03,51732.0,6
2,23,53.88,51872.0,6
2,24,54.24,51788.0,6
2,25,52.97,51740.0,6
2,26,54.21,51748.0,6
2,27,54.2,51856.0,6
2,28,54.83,51648.0,6
2,29,55.59,51712.0,6
2,30,55.08,51776.0,6
2,31,56.19,51748.0,6
2,32,53.55,51836.0,6
2,33,56.78,51840.0,6
2,34,55.77,51748.0,6
2,35,50.77,51704.0,6
2,36,54.33,51712.0,6
2,37,52.88,51864.0,6
2,38,56.7,51792.0,6
2,39,58.84,51736.0,6
2,40,53.89,51708.0,6
2,41,55.82,51876.0,6
2,42,52.95,51704.0,6
2,43,59.03,51836.0,6
2,44,59.65,51808.0,6
2,45,54.18,51752.0,6
2,46,59.97,51856.0,6
2,47,54.24,51776.0,6
2,48,57.19,51804.0,6
2,49,54.79,51856.0,6
2,50,52.87,51856.0,6
