K,Iteration,User Time (s),Memory (KB),Passes
8,1,17.5,51876.0,6
8,2,17.84,51860.0,6
8,3,17.78,51760.0,6
8,4,17.73,51868.0,6
8,5,17.73,51760.0,6
8,6,105.96,51848.0,6
8,7,117.6,51868.0,6
8,8,18.87,51720.0,6
8,9,17.75,51800.0,6
8,10,18.01,51804.0,6
8,11,18.12,51844.0,6
8,12,17.97,51800.0,6
8,13,17.93,51864.0,6
8,14,114.77,51720.0,6
8,15,112.37,51896.0,6
8,16,119.35,51816.0,6
8,17,113.05,51840.0,6
8,18,117.7,51804.0,6
8,19,111.66,51736.0,6
8,20,112.84,51804.0,6
8,21,110.51,51784.0,6
8,22,18.41,51808.0,6
8,23,109.27,51752.0,6
8,24,17.9,51724.0,6
8,25,117.5,51860.0,6
8,26,113.77,51732.0,6
8,27,111.43,51788.0,6
8,28,113.88,51720.0,6
8,29,114.9,51784.0,6
8,30,110.92,51856.0,6
8,31,113.71,51684.0,6
8,32,115.76,51756.0,6
8,33,113.56,51808.0,6
8,34,116.0,51840.0,6
8,35,110.7,51860.0,6
8,36,17.98,51816.0,6
8,37,112.58,51808.0,6
8,38,17.84,51840.0,6
8,39,113.69,51860.0,6
8,40,25.06,51856.0,6
8,41,18.35,51716.0,6
8,42,18.15,51716.0,6
8,43,107.69,51752.0,6
8,44,18.45,51816.0,6
8,45,17.69,51740.0,6
8,46,17.51,51872.0,6
8,47,18.58,51888.0,6
8,48,17.58,51804.0,6
8,49,18.33,51720.0,6
8,50,18.08,51724.0,6
