K,Iteration,User Time (s),Memory (KB),Passes
5,1,38.82,51788.0,6
5,2,36.4,51756.0,6
5,3,35.98,51812.0,6
5,4,36.74,51772.0,6
5,5,36.18,51784.0,6
5,6,37.71,51852.0,6
5,7,41.35,51812.0,6
5,8,40.77,51880.0,6
5,9,40.52,51872.0,6
5,10,40.74,51752.0,6
5,11,42.17,51716.0,6
5,12,36.46,51796.0,6
5,13,36.17,51804.0,6
5,14,36.55,51852.0,6
5,15,35.77,51832.0,6
5,16,40.09,51868.0,6
5,17,41.48,51836.0,6
5,18,52.64,51868.0,6
5,19,54.14,51772.0,6
5,20,49.07,51792.0,6
5,21,45.05,51788.0,6
5,22,43.36,51888.0,6
5,23,41.19,51848.0,6
5,24,47.47,51712.0,6
5,25,45.64,51736.0,6
5,26,45.59,51788.0,6
5,27,44.74,51788.0,6
5,28,44.32,51756.0,6
5,29,36.73,51844.0,6
5,30,38.42,51804.0,6
5,31,37.13,51756.0,6
5,32,40.4,51736.0,6
5,33,42.74,51704.0,6
5,34,41.73,51828.0,6
5,35,43.09,51696.0,6
5,36,44.66,51796.0,6
5,37,40.1,51700.0,6
5,38,41.56,51796.0,6
5,39,37.84,51708.0,6
5,40,42.08,51700.0,6
5,41,44.42,51868.0,6
5,42,45.14,51892.0,6
5,43,45.72,51800.0,6
5,44,46.99,51732.0,6
5,45,42.14,51800.0,6
5,46,36.32,51788.0,6
5,47,35.92,51864.0,6
5,48,36.74,51784.0,6
5,49,42.04,51856.0,6
5,50,53.34,51868.0,6
