K,Iteration,User Time (s),Memory (KB),Passes
9,1,17.88,51716.0,6
9,2,18.49,51780.0,6
9,3,18.04,51680.0,6
9,4,17.69,51860.0,6
9,5,18.3,51748.0,6
9,6,18.07,51880.0,6
9,7,18.04,51848.0,6
9,8,18.02,51788.0,6
9,9,17.77,51788.0,6
9,10,17.99,51704.0,6
9,11,17.26,51708.0,6
9,12,17.91,51840.0,6
9,13,17.49,51888.0,6
9,14,18.37,51732.0,6
9,15,119.82,51848.0,6
9,16,18.27,51840.0,6
9,17,17.93,51784.0,6
9,18,18.38,51808.0,6
9,19,18.36,51816.0,6
9,20,18.32,51816.0,6
9,21,18.42,51704.0,6
9,22,18.38,51756.0,6
9,23,18.42,51884.0,6
9,24,17.84,51844.0,6
9,25,108.01,51756.0,6
9,26,17.84,51800.0,6
9,27,113.17,51796.0,6
9,28,18.05,51808.0,6
9,29,17.76,51752.0,6
9,30,17.47,51816.0,6
9,31,17.49,51860.0,6
9,32,17.47,51800.0,6
9,33,17.89,51736.0,6
9,34,17.55,51820.0,6
9,35,17.47,51812.0,6
9,36,17.41,51884.0,6
9,37,17.8,51884.0,6
9,38,17.59,51776.0,6
9,39,17.58,51888.0,6
9,40,17.46,51892.0,6
9,41,17.87,51860.0,6
9,42,17.56,51892.0,6
9,43,17.63,51888.0,6
9,44,17.72,51864.0,6
9,45,17.67,51788.0,6
9,46,17.67,51720.0,6
9,47,17.73,51720.0,6
9,48,17.46,51756.0,6
9,49,17.67,51752.0,6
9,50,17.94,51732.0,6
