K,Iteration,User Time (s),Memory (KB),Passes
6,1,17.28,51816.0,6
6,2,17.87,51816.0,6
6,3,17.86,51856.0,6
6,4,17.52,51744.0,6
6,5,17.95,51760.0,6
6,6,17.56,51804.0,6
6,7,17.4,51860.0,6
6,8,17.43,51848.0,6
6,9,17.73,51720.0,6
6,10,17.94,51868.0,6
6,11,17.9,51888.0,6
6,12,17.39,51800.0,6
6,13,17.77,51868.0,6
6,14,17.48,51800.0,6
6,15,17.42,51740.0,6
6,16,17.56,51892.0,6
6,17,17.46,51808.0,6
6,18,17.31,51816.0,6
6,19,17.39,51800.0,6
6,20,18.39,51776.0,6
6,21,17.53,51808.0,6
6,22,17.66,51760.0,6
6,23,17.48,51880.0,6
6,24,17.82,51784.0,6
6,25,17.48,51812.0,6
6,26,17.46,51800.0,6
6,27,18.17,51708.0,6
6,28,17.67,51760.0,6
6,29,17.63,51756.0,6
6,30,17.76,51756.0,6
6,31,18.01,51856.0,6
6,32,17.58,51840.0,6
6,33,17.32,51704.0,6
6,34,17.89,51784.0,6
6,35,17.73,51812.0,6
6,36,17.61,51756.0,6
6,37,17.54,51704.0,6
6,38,17.6,51752.0,6
6,39,17.93,51860.0,6
6,40,17.4,51880.0,6
6,41,18.12,51872.0,6
6,42,17.55,51756.0,6
6,43,17.73,51840.0,6
6,44,17.51,51880.0,6
6,45,17.89,51856.0,6
6,46,17.76,51804.0,6
6,47,17.48,51844.0,6
6,48,17.2,51884.0,6
6,49,17.56,51676.0,6
6,50,17.56,51808.0,6
