K,Iteration,User Time (s),Memory (KB),Passes
3,1,56.2,51804.0,6
3,2,52.29,51780.0,6
3,3,52.65,51868.0,6
3,4,56.03,51880.0,6
3,5,54.12,51840.0,6
3,6,54.56,51736.0,6
3,7,56.9,51752.0,6
3,8,55.79,51812.0,6
3,9,53.07,51812.0,6
3,10,56.71,51800.0,6
3,11,58.22,51712.0,6
3,12,52.29,51880.0,6
3,13,55.5,51752.0,6
3,14,54.83,51852.0,6
3,15,57.33,51712.0,6
3,16,54.9,51784.0,6
3,17,55.2,51724.0,6
3,18,55.06,51752.0,6
3,19,58.72,51752.0,6
3,20,58.27,51856.0,6
3,21,57.6,51804.0,6
3,22,53.15,51796.0,6
3,23,56.22,51700.0,6
3,24,56.08,51804.0,6
3,25,58.66,51712.0,6
3,26,55.26,51800.0,6
3,27,58.97,51744.0,6
3,28,62.09,51672.0,6
3,29,59.62,51704.0,6
3,30,55.49,51716.0,6
3,31,64.79,51708.0,6
3,32,62.08,51840.0,6
3,33,58.97,51676.0,6
3,34,57.41,51860.0,6
3,35,54.03,51808.0,6
3,36,55.24,51792.0,6
3,37,57.14,51808.0,6
3,38,59.14,51868.0,6
3,39,57.15,51752.0,6
3,40,52.53,51844.0,6
3,41,53.98,51752.0,6
3,42,58.98,51792.0,6
3,43,61.57,51716.0,6
3,44,61.54,51784.0,6
3,45,57.41,51648.0,6
3,46,57.78,51712.0,6
3,47,57.16,51800.0,6
3,48,57.4,51636.0,6
3,49,57.29,51816.0,6
3,50,63.23,51864.0,6
