K,Average User Time (s),Average Memory (KB),Passes
1,51.7692,51789.76,6
2,83.4174,51778.32,6
3,56.932,51775.76,6
4,46.703,51788.48,6
5,41.6472,51796.8,6
6,17.6448,51805.44,6
7,31.6088,51813.52,6
8,65.7662,51799.44,6
9,23.6078,51802.24,6
10,56.4816,51793.36,6
