K,Iteration,User Time (s),Memory (KB),Passes
1,1,21.45,51796.0,6
1,2,20.21,51756.0,6
1,3,20.03,51748.0,6
1,4,142.38,51768.0,6
1,5,22.3,51748.0,6
1,6,132.06,51804.0,6
1,7,23.82,51836.0,6
1,8,131.66,51796.0,6
1,9,20.21,51708.0,6
1,10,130.95,51872.0,6
1,11,20.65,51724.0,6
1,12,131.47,51688.0,6
1,13,19.0,51800.0,6
1,14,18.53,51800.0,6
1,15,18.25,51704.0,6
1,16,17.47,51720.0,6
1,17,18.36,51752.0,6
1,18,18.47,51876.0,6
1,19,18.16,51796.0,6
1,20,18.05,51832.0,6
1,21,17.56,51804.0,6
1,22,18.67,51796.0,6
1,23,17.81,51860.0,6
1,24,18.63,51776.0,6
1,25,17.52,51872.0,6
1,26,18.7,51768.0,6
1,27,18.2,51852.0,6
1,28,18.37,51876.0,6
1,29,17.98,51784.0,6
1,30,18.58,51696.0,6
1,31,133.52,51748.0,6
1,32,18.74,51736.0,6
1,33,129.9,51764.0,6
1,34,108.62,51800.0,6
1,35,72.25,51700.0,6
1,36,84.95,51784.0,6
1,37,65.02,51700.0,6
1,38,82.78,51796.0,6
1,39,43.11,51836.0,6
1,40,35.1,51880.0,6
1,41,32.68,51812.0,6
1,42,30.22,51780.0,6
1,43,25.77,51740.0,6
1,44,25.43,51872.0,6
1,45,27.71,51876.0,6
1,46,30.9,51796.0,6
1,47,96.56,51872.0,6
1,48,134.98,51860.0,6
1,49,130.46,51804.0,6
1,50,134.26,51724.0,6
