K,Iteration,User Time (s),Memory (KB),Passes
7,1,17.92,51832.0,6
7,2,17.19,51816.0,6
7,3,17.88,51856.0,6
7,4,17.64,51868.0,6
7,5,17.39,51732.0,6
7,6,17.91,51892.0,6
7,7,17.25,51876.0,6
7,8,17.35,51804.0,6
7,9,18.01,51856.0,6
7,10,17.74,51860.0,6
7,11,18.16,51796.0,6
7,12,18.24,51808.0,6
7,13,17.95,51892.0,6
7,14,129.9,51760.0,6
7,15,17.69,51716.0,6
7,16,141.79,51844.0,6
7,17,17.55,51776.0,6
7,18,140.4,51864.0,6
7,19,17.6,51804.0,6
7,20,16.89,51812.0,6
7,21,17.23,51808.0,6
7,22,17.11,51892.0,6
7,23,17.21,51740.0,6
7,24,17.11,51896.0,6
7,25,16.89,51796.0,6
7,26,16.86,51896.0,6
7,27,16.76,51756.0,6
7,28,16.98,51784.0,6
7,29,16.88,51748.0,6
7,30,16.95,51796.0,6
7,31,16.99,51844.0,6
7,32,16.76,51872.0,6
7,33,17.73,51708.0,6
7,34,16.91,51896.0,6
7,35,17.39,51808.0,6
7,36,18.5,51748.0,6
7,37,121.05,51844.0,6
7,38,17.52,51788.0,6
7,39,59.91,51848.0,6
7,40,28.93,51808.0,6
7,41,23.53,51752.0,6
7,42,23.16,51784.0,6
7,43,22.86,51796.0,6
7,44,16.7,51844.0,6
7,45,32.35,51888.0,6
7,46,17.22,51804.0,6
7,47,89.79,51708.0,6
7,48,17.9,51812.0,6
7,49,105.78,51720.0,6
7,50,17.03,51828.0,6
