K,Average User Time (s),Average Memory (KB),Passes
1,0.51,49457.6,3
2,0.52,49223.2,3
3,0.514,49194.4,3
4,0.508,51560.0,3
5,0.52,49740.0,3
6,0.512,49189.6,3
7,0.522,49165.6,3
8,0.516,49144.0,3
9,0.528,49227.2,3
10,0.516,49710.4,3
