K,Average User Time (s),Average Memory (KB),Passes
1,0.004,10020.0,1
2,0.002,10098.4,1
3,0.0,10106.4,1
4,0.002,10091.2,1
5,0.002,10040.8,1
6,0.0,10044.0,1
7,0.004,10042.4,1
8,0.002,10080.8,1
9,0.004,10080.0,1
10,0.002,10112.8,1
