K,Time (s),Memory (KB),Passes
1,13.58,633748.0,6
2,11.98,459476.0,5
3,9.47,335600.0,4
4,9.54,519928.0,4
5,12.68,431888.0,4
6,7.92,394640.0,3
7,8.15,332356.0,3
8,7.95,339252.0,3
9,9.33,373132.0,3
10,9.2,402484.0,3
