K,Time (s),Memory (KB),Passes
1,2227.81,75964.0,1732
2,67.65,91484.0,40
3,32.97,100152.0,17
4,28.23,116792.0,12
5,22.08,133084.0,9
6,24.4,148864.0,8
7,14.67,166936.0,6
8,18.1,180128.0,6
9,13.48,196408.0,5
10,17.43,212992.0,5
