K,Average User Time (s),Average Memory (KB),Passes
1,0.02,4469.6,4
2,0.022,4515.2,4
3,0.02,4541.6,4
4,0.02,4460.8,4
5,0.02,4437.6,4
6,0.02,4443.2,4
7,0.02,4470.4,4
8,0.022,4420.0,4
9,0.02,4464.0,4
10,0.02,4396.0,4
