N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3181.972,1.0,0.0
20,0.0,3182.812,1.0,0.0
30,0.0,3182.708,1.0,0.0
40,0.0,3182.724,1.0,0.0
50,0.0,3181.752,1.0,0.0
60,0.0,3184.144,1.0,0.0
70,0.0,3183.096,1.0,0.0
80,0.0,3182.076,1.0,0.0
90,0.0,3182.328,1.0,0.0
100,0.0,3183.852,1.0,0.0
200,0.0,3181.648,2.213,189.599
300,0.0,3184.132,2.282,286.506
400,0.0005700000000000003,3181.544,2.344,383.594
500,0.007369999999999887,3183.528,2.383,481.154
600,0.010009999999999832,3183.84,2.414,578.753
700,0.013749999999999776,3181.232,2.444,676.692
800,0.01695999999999976,3182.868,2.45,774.527
900,0.02348999999999983,3183.148,2.485,872.787
1000,0.02503999999999993,3183.48,2.496,971.185
1200,0.035469999999999904,3182.592,2.522,1167.779
1400,0.049959999999999824,3181.76,2.542,1364.619
1600,0.062349999999999794,3183.436,2.582,1561.539
1800,0.07690000000000019,3183.248,2.602,1759.473
2000,0.09186999999999883,4190.692,2.599,1956.603
2500,0.13045000000000034,4200.456,2.609,2450.353
3000,0.17949999999999988,4202.096,2.678,2945.376
3500,0.23502999999999977,4204.452,2.72,3440.038
4000,0.2881300000000034,4207.38,2.727,3935.473
4500,0.35370000000000223,5217.432,2.74,4430.899
5000,0.41545000000000093,5214.344,2.757,4926.859
6000,0.5732600000000032,5210.14,2.814,5919.582
7000,0.7734299999999943,6218.372,2.805,6912.338
8000,0.9218100000000087,6257.936,2.811,7905.252
9000,1.1220699999999988,6267.508,2.829,8899.0
10000,1.326669999999986,7215.164,2.84,9892.52
