N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3182.416,2.0,9.54
20,0.0,3183.368,3.0,18.577
30,0.0,3182.788,3.031,27.798
40,0.0,3183.04,3.057,36.991
50,0.0,3182.072,3.078,46.371
60,0.0,3182.248,3.1,55.82
70,0.0,3180.692,3.112,65.273
80,0.0,3181.8,3.113,74.652
90,0.0,3183.188,3.133,84.242
100,0.0,3181.82,3.126,93.652
200,0.0,3182.936,3.218,189.515
300,0.0,3184.144,3.301,286.486
400,0.004669999999999945,3184.028,3.335,383.608
500,0.009999999999999832,3181.656,3.36,481.061
600,0.01309999999999979,3183.164,3.411,578.526
700,0.019579999999999684,3180.332,3.433,676.499
800,0.024529999999999913,3181.56,3.482,774.523
900,0.029040000000000288,3183.1,3.467,872.684
1000,0.04583999999999971,3181.484,3.467,970.799
1200,0.0483899999999996,3183.884,3.524,1167.445
1400,0.06510000000000041,3181.956,3.548,1364.628
1600,0.08128000000000048,3183.22,3.574,1561.787
1800,0.1000300000000002,3196.032,3.609,1759.142
2000,0.11548999999999905,4198.376,3.591,1956.182
2500,0.1686400000000031,4191.828,3.656,2450.309
3000,0.22518000000000002,4202.256,3.673,2945.3
3500,0.28655000000000214,4207.412,3.679,3439.97
4000,0.3561799999999998,4206.116,3.701,3935.583
4500,0.4368299999999964,5198.312,3.746,4431.263
5000,0.5118699999999962,5224.22,3.758,4926.858
6000,0.7016000000000112,5223.748,3.79,5919.459
7000,1.034729999999999,6318.828,3.804,6911.563
8000,1.110170000000002,6263.676,3.814,7905.407
9000,1.3566100000000096,7142.772,3.82,8898.577
10000,1.590190000000013,7196.432,3.819,9892.827
