K,Average User Time (s),Average Memory (KB),Passes
1,0.0067,13957.3333,1
2,0.0067,14016.0,1
3,0.0067,14000.0,1
4,0.01,14033.3333,1
5,0.0067,14069.3333,1
6,0.0033,14082.6667,1
7,0.01,14090.6667,1
8,0.01,14092.0,1
9,0.0033,14088.0,1
10,0.01,13938.6667,1
