N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3152.0,1.0,1.0
20,0.0001,4180.0,1.36,20.0
30,0.0003,4176.0,1.87,30.0
40,0.0005,4140.0,1.95,40.0
50,0.0009,4144.0,2.0,50.0
60,0.0013,4144.0,2.0,60.0
70,0.0017000000000000001,3112.0,2.0,70.0
80,0.0022,4156.0,2.0,80.0
90,0.0027,4188.0,2.0,90.0
100,0.0033,3140.0,2.0,100.0
200,0.0137,3124.0,2.0,200.0
300,0.0301,4180.0,2.0,300.0
400,0.0548,3152.0,2.0,400.0
500,0.08460000000000001,3108.0,2.0,500.0
600,0.1217,3108.0,2.0,600.0
700,0.16699999999999998,3108.0,2.0,700.0
800,0.21760000000000002,3108.0,2.0,800.0
900,0.2759,4156.0,2.0,900.0
1000,0.3382,4216.0,2.0,1000.0
1200,0.49310000000000004,4220.0,2.0,1200.0
1400,0.6895,4132.0,2.0,1400.0
1600,0.8812000000000001,4132.0,2.0,1600.0
1800,1.1186,4132.0,2.0,1800.0
2000,1.406,5156.0,2.0,2000.0
2500,2.2175,5204.0,2.0,2500.0
3000,3.167,6192.0,2.0,3000.0
3500,4.3966,5156.0,2.0,3500.0
4000,5.7876,6212.0,2.0,4000.0
4500,7.3886,7204.0,2.0,4500.0
5000,9.2347,7204.0,2.0,5000.0
6000,13.3663,8224.0,2.0,6000.0
7000,18.3208,9252.0,2.0,7000.0
8000,24.3034,9284.0,2.0,8000.0
9000,31.264200000000002,10304.0,2.0,9000.0
10000,39.4593,11304.0,2.0,10000.0
