K,Average User Time (s),Average Memory (KB),Passes
1,0.004,9830.4,1
2,0.002,9796.8,1
3,0.004,9778.4,1
4,0.002,9784.8,1
5,0.002,9792.0,1
6,0.0,9862.4,1
7,0.0,9802.4,1
8,0.002,9832.0,1
9,0.002,9804.8,1
10,0.004,9784.0,1
