K,Average User Time (s),Average Memory (KB),Passes
1,0.01,3780.0,17
2,0.0033,3757.3333,10
3,0.0,3705.3333,7
4,0.0,3793.3333,5
5,0.0,3878.6667,4
6,0.0,3812.0,3
7,0.0,3800.0,3
8,0.0,3870.6667,2
9,0.0,3842.6667,2
10,0.0,3874.6667,2
