K,Average User Time (s),Average Memory (KB),Passes
1,0.01,3759.2,17
2,0.004,3731.2,10
3,0.0,3680.0,7
4,0.0,3757.6,5
5,0.0,3804.8,4
6,0.0,3887.2,3
7,0.0,3824.0,3
8,0.0,3851.2,2
9,0.0,3883.2,2
10,0.0,3902.4,2
